country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.912,1998
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.890,1999
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.882,2000
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.872,2001
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.815,2002
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.792,2003
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.759,2004
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.746,2005
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.732,2006
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.704,2007
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.696,2008
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.680,2009
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.891,2010
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.875,2011
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.857,2012
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.842,2013
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.833,2014
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.835,2015
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.621,2016
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.619,2017
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.617,2018
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.813,2019
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.820,2020
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.634,2021
AFG,Afghanistan,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,0.649,2022
AFG,Afghanistan,drinking_water,Drinking water (%),MPI,Multidimensional Poverty Index,6.158,2015/16
AFG,Afghanistan,electricity,Electricity (%),MPI,Multidimensional Poverty Index,4.841,2015/16
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,2.936,1990
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,3.228,1991
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,3.520,1992
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,3.812,1993
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,4.104,1994
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,4.396,1995
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,4.688,1996
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,4.980,1997
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,5.272,1998
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,5.564,1999
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,5.856,2000
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,6.148,2001
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,6.440,2002
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,6.732,2003
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,7.600,2004
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,7.858,2005
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.116,2006
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.373,2007
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.631,2008
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.888,2009
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,9.181,2010
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,9.473,2011
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,9.804,2012
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.134,2013
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.465,2014
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.483,2015
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.501,2016
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.520,2017
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.538,2018
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.621,2019
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.705,2020
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.705,2021
AFG,Afghanistan,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.705,2022
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,2.117,1990
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,2.246,1991
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,2.383,1992
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,2.528,1993
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,2.682,1994
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,2.846,1995
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,3.019,1996
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,3.203,1997
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,3.398,1998
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,3.605,1999
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,3.825,2000
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,4.058,2001
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,4.306,2002
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,4.568,2003
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,4.211,2004
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,4.675,2005
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,5.140,2006
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,5.604,2007
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.068,2008
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.533,2009
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.959,2010
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.386,2011
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.606,2012
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.827,2013
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.047,2014
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.032,2015
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.017,2016
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.002,2017
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.987,2018
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.020,2019
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.053,2020
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.053,2021
AFG,Afghanistan,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.053,2022
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,4.533,1990
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,4.768,1991
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,5.016,1992
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,5.277,1993
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,5.551,1994
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,5.839,1995
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,6.142,1996
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,6.462,1997
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,6.797,1998
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,7.150,1999
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,7.522,2000
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,7.913,2001
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.324,2002
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,8.756,2003
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,10.846,2004
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,10.904,2005
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,10.961,2006
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.019,2007
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.077,2008
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.135,2009
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.298,2010
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.461,2011
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.896,2012
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.332,2013
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.767,2014
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.817,2015
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.866,2016
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.915,2017
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.964,2018
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,13.096,2019
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,13.228,2020
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,13.228,2021
AFG,Afghanistan,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,13.228,2022
AFG,Afghanistan,gdi_group,GDI Group,GDI,Gender Development Index,5,2022
AFG,Afghanistan,gii_rank,GII Rank,GII,Gender Inequality Index,162,2022
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1033.807,2008
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1014.018,2009
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,944.204,2010
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,795.394,2011
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,612.014,2012
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,811.373,2013
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,741.271,2014
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,883.743,2015
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,841.634,2016
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,800.875,2017
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,761.215,2018
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,739.779,2019
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,670.996,2020
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,618.868,2021
AFG,Afghanistan,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,395.915,2022
AFG,Afghanistan,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,2629.007,2008
AFG,Afghanistan,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,2874.907,2009
AFG,Afghanistan,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3047.654,2010
AFG,Afghanistan,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3296.007,2011
AFG,Afghanistan,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3703.031,2012
AFG,Afghanistan,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3645.424,2013
