country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.511,2012
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.545,2013
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.643,2014
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.689,2015
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.759,2016
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.792,2017
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.894,2018
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.889,2019
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.734,2020
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.900,2021
IND,India,co2_prod,Carbon dioxide emissions per capita (production) (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,1.900,2022
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,35.070,2010
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,34.769,2011
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,34.893,2012
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,34.604,2013
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,34.301,2014
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,32.765,2015
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,32.081,2016
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,31.899,2017
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,32.106,2018
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,31.085,2019
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,31.210,2020
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,30.888,2021
IND,India,coef_ineq,Coefficient of human inequality,IHDI,Inequality-adjusted Human Development Index,30.526,2022
IND,India,cooking_fuel,Cooking fuel (%),MPI,Multidimensional Poverty Index,11.222,2019/21
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.613,1990
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.602,1991
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.584,1992
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.570,1993
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.549,1994
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.528,1995
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.720,1996
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.699,1997
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.677,1998
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.856,1999
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.633,2000
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.818,2001
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.796,2002
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.751,2003
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.721,2004
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.880,2005
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,1.848,2006
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2,2007
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.154,2008
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.313,2009
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.273,2010
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.389,2011
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.525,2012
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.5,2013
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.455,2014
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.585,2015
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.698,2016
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.830,2017
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.830,2018
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.821,2019
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.665,2020
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.844,2021
IND,India,diff_hdi_phdi,Difference from HDI value (%),PHDI,Planetary pressures–adjusted Human Development Index,2.950,2022
IND,India,drinking_water,Drinking water (%),MPI,Multidimensional Poverty Index,2.151,2019/21
IND,India,electricity,Electricity (%),MPI,Multidimensional Poverty Index,1.677,2019/21
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.017,1990
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.038,1991
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.060,1992
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.082,1993
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.104,1994
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.125,1995
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.136,1996
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.170,1997
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.192,1998
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.214,1999
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.236,2000
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.242,2001
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.418,2002
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,8.994,2003
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,9.242,2004
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,9.491,2005
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,9.740,2006
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,9.988,2007
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.273,2008
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.202,2009
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,10.514,2010
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,11.070,2011
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,11.316,2012
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,11.363,2013
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,11.708,2014
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,11.814,2015
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,12.225,2016
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,12.071,2017
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,11.404,2018
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,11.352,2019
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,11.724,2020
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,12.010,2021
IND,India,eys,Expected Years of Schooling (years),HDI,Human Development Index,12.584,2022
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.533,1990
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.593,1991
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.653,1992
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.714,1993
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.775,1994
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.837,1995
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.888,1996
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,6.983,1997
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.041,1998
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.098,1999
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.156,2000
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.207,2001
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,7.468,2002
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.400,2003
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.669,2004
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,8.938,2005
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,9.207,2006
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,9.475,2007
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,9.697,2008
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,9.919,2009
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,10.219,2010
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,10.697,2011
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,11.151,2012
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,11.606,2013
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,11.978,2014
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,12.103,2015
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,12.677,2016
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,12.475,2017
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,11.493,2018
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,11.481,2019
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,11.734,2020
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,11.982,2021
IND,India,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,12.607,2022
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.401,1990
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.383,1991
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.366,1992
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.349,1993
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.332,1994
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.315,1995
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.288,1996
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.266,1997
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.254,1998
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.243,1999
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.231,2000
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.196,2001
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.291,2002
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.541,2003
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,9.770,2004
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,10.000,2005
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,10.229,2006
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,10.459,2007
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,10.461,2008
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,10.463,2009
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,10.784,2010
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.169,2011
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.480,2012
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.143,2013
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.463,2014
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.552,2015
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.816,2016
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.704,2017
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.324,2018
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.235,2019
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,11.716,2020
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.034,2021
IND,India,eys_m,"Expected Years of Schooling, male (years)",GDI,Gender Development Index,12.562,2022
IND,India,gdi_group,GDI Group,GDI,Gender Development Index,5,2022
IND,India,gii_rank,GII Rank,GII,Gender Inequality Index,108,2022
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,847.708,1990
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,828.123,1991
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,833.147,1992
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,821.306,1993
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,832.689,1994
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,873.118,1995
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,926.897,1996
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,951.722,1997
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,996.703,1998
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1071.343,1999
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1116.515,2000
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1378.645,2001
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1358.522,2002
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1383.554,2003
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1408.129,2004
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1464.025,2005
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1505.216,2006
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1586.619,2007
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1593.426,2008
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1677.459,2009
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1887.275,2010
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1898.553,2011
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1972.210,2012
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,1978.414,2013
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,2047.642,2014
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,2127.263,2015
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,2191.427,2016
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,2264.895,2017
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,2141.474,2018
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,2527.619,2019
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,2430.703,2020
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,2692.800,2021
IND,India,gni_pc_f,"Gross National Income Per Capita, female (2017 PPP$)",GDI,Gender Development Index,2957.854,2022
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,2681.977,1990
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,2657.756,1991
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,2767.603,1992
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,2875.099,1993
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3033.943,1994
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3210.932,1995
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3386.249,1996
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3454.463,1997
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3594.662,1998
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3839.791,1999
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3877.917,2000
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3789.128,2001
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,3917.071,2002
IND,India,gni_pc_m,"Gross National Income Per Capita, male (2017 PPP$)",GDI,Gender Development Index,4201.325,2003
